(403, 199)
(403, 199)
(403, 199)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 199)
(403, 198)
(403, 199)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 199)
(403, 198)
(403, 198)
(403, 199)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 199)
(403, 199)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 199)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 199)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 199)
(403, 199)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(402, 198)
(402, 198)
(402, 198)
(402, 198)
(403, 199)
(403, 199)
(403, 199)
(403, 198)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 198)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 198)
(403, 198)
(403, 198)
(404, 198)
(404, 198)
(404, 198)
(404, 198)
(404, 198)
(404, 198)
(404, 198)
(404, 198)
(404, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 199)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 199)
(404, 198)
(404, 198)
(404, 198)
(404, 198)
(404, 198)
(404, 198)
(404, 198)
(404, 198)
(403, 198)
(404, 198)
(404, 198)
(404, 198)
(404, 198)
(403, 197)
(403, 198)
(404, 198)
(404, 198)
(404, 198)
(404, 198)
(404, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 199)
(403, 198)
(403, 199)
(403, 198)
(403, 199)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 198)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(403, 199)
(402, 199)
(403, 199)
(402, 199)
(403, 199)
(402, 199)
(402, 199)
(402, 199)
(402, 199)
(402, 199)
(402, 199)
(402, 199)
(402, 199)
(402, 199)
(402, 199)
(402, 199)
(402, 199)
(402, 199)
(402, 199)
(402, 199)
(402, 199)
(402, 199)
(402, 199)
(402, 199)
(402, 199)
(402, 199)
(402, 199)
(402, 198)
(402, 199)
(402, 199)
(402, 199)
(402, 199)
(402, 199)
(403, 199)
(402, 199)
(402, 199)
(402, 198)
(401, 198)
(403, 198)
(406, 204)
(407, 200)
(406, 199)
(405, 200)
(398, 199)
(395, 198)
(394, 196)
(396, 189)
(392, 183)
(393, 177)
(385, 168)
(381, 163)
(376, 157)
(365, 151)
(359, 147)
(354, 139)
(347, 133)
(341, 126)
(336, 119)
(331, 116)
(328, 112)
(328, 108)
(323, 117)
(318, 105)
(313, 100)
(312, 92)
(308, 89)
(308, 80)
(306, 72)
(299, 68)
(296, 59)
(298, 60)
(293, 51)
(288, 38)
(287, 36)
(285, 35)
(285, 34)
(284, 34)
(282, 28)
(281, 27)
(275, 26)
(270, 23)
(269, 23)
(268, 21)
(265, 21)
(255, 22)
(253, 22)
(250, 22)
(247, 22)
(245, 22)
(241, 22)
(233, 26)
(231, 25)
(237, 32)
(227, 28)
(224, 31)
(217, 32)
(221, 39)
(219, 42)
(211, 47)
(211, 49)
(211, 55)
(208, 57)
(205, 64)
(208, 69)
(210, 77)
(207, 80)
(207, 87)
(207, 93)
(205, 109)
(206, 111)
(207, 125)
(210, 129)
(214, 136)
(222, 140)
(226, 148)
(232, 150)
(234, 152)
(241, 152)
(243, 155)
(254, 156)
(262, 154)
(262, 154)
(267, 150)
(282, 148)
(285, 138)
(287, 135)
(291, 135)
(299, 127)
(296, 124)
(299, 120)
(298, 118)
(300, 115)
(298, 112)
(299, 106)
(295, 106)
(294, 105)
(293, 98)
(290, 94)
(279, 90)
(278, 77)
(272, 67)
(265, 61)
(253, 52)
(244, 52)
(229, 46)
(222, 39)
(209, 35)
(203, 34)
(192, 33)
(186, 36)
(175, 31)
(173, 32)
(175, 32)
(182, 33)
(192, 34)
(200, 33)
(215, 32)
(226, 34)
(242, 37)
(255, 37)
(263, 49)
(284, 50)
(297, 58)
(305, 66)
(321, 79)
(333, 88)
(340, 94)
(345, 103)
(348, 108)
(353, 109)
(363, 108)
(363, 109)
(362, 112)
(365, 113)
(363, 113)
(363, 112)
(364, 110)
(359, 111)
(356, 111)
(349, 115)
(347, 116)
(343, 113)
(337, 116)
(334, 119)
(333, 119)
(326, 128)
(328, 119)
(326, 118)
(324, 120)
(324, 120)
(323, 119)
(319, 124)
(312, 124)
(308, 126)
(302, 127)
(299, 129)
(296, 131)
(298, 130)
(278, 134)
(293, 119)
(272, 133)
(271, 136)
(267, 136)
(262, 134)
(257, 130)
(245, 130)
(241, 130)
(234, 130)
(228, 128)
(222, 128)
(216, 129)
(211, 129)
(212, 128)
(206, 125)
(204, 125)
(201, 126)
(199, 126)
(199, 126)
(199, 126)
(200, 125)
(202, 127)
(205, 120)
(213, 120)
(223, 115)
(241, 117)
(255, 111)
(283, 106)
(295, 100)
(306, 95)
(308, 95)
(320, 90)
(326, 88)
(330, 86)
(331, 86)
(331, 86)
(330, 87)
(328, 86)
(322, 89)
(317, 88)
(296, 85)
(289, 85)
(266, 84)
(241, 78)
(224, 79)
(205, 80)
(179, 72)
(154, 69)
(134, 63)
(118, 63)
(111, 61)
(107, 59)
(107, 58)
(117, 64)
(123, 62)
(140, 69)
(152, 72)
(174, 74)
(194, 85)
(216, 81)
(226, 80)
(242, 81)
(254, 80)
(277, 78)
(289, 81)
(299, 77)
(310, 74)
(313, 72)
(319, 68)
(325, 67)
(322, 66)
(322, 66)
(320, 66)
(319, 66)
(324, 66)
(321, 68)
(315, 68)
(310, 67)
(308, 69)
(304, 67)
(295, 68)
(295, 72)
(292, 71)
(275, 73)
(270, 76)
(266, 78)
(263, 79)
(263, 79)
(261, 79)
(259, 80)
(256, 84)
(244, 87)
(246, 89)
(245, 92)
(245, 93)
(245, 93)
(238, 93)
(238, 93)
(238, 93)
(237, 94)
(234, 98)
(233, 98)
(230, 104)
(223, 111)
(222, 118)
(215, 122)
(210, 125)
(200, 131)
(193, 136)
(180, 139)
(172, 146)
(151, 148)
(146, 159)
(139, 163)
(131, 169)
(126, 179)
(123, 186)
(125, 193)
(125, 202)
(134, 211)
(147, 218)
(168, 228)
(192, 231)
(217, 232)
(244, 231)
(268, 226)
(290, 221)
(310, 218)
(325, 214)
(341, 208)
(351, 203)
(365, 194)
(375, 187)
(389, 180)
(391, 175)
(393, 170)
(397, 169)
(395, 165)
(392, 163)
(391, 161)
(388, 160)
(374, 160)
(367, 164)
(358, 165)
(349, 166)
(338, 167)
(328, 171)
(317, 171)
(307, 171)
(294, 172)
(275, 176)
(268, 173)
(255, 171)
(245, 171)
(235, 170)
(222, 170)
(222, 167)
(213, 163)
(214, 160)
(210, 158)
(207, 156)
(217, 151)
(214, 149)
(221, 146)
(231, 144)
(237, 141)
(254, 136)
(260, 139)
(271, 136)
(297, 120)
(303, 121)
(318, 118)
(325, 117)
(335, 97)
(349, 93)
(358, 85)
(366, 70)
(371, 58)
(371, 45)
(366, 35)
(360, 30)
(353, 25)
(342, 24)
(333, 20)
(321, 25)
(308, 31)
(295, 35)
(285, 40)
(266, 47)
(247, 57)
(226, 69)
(208, 77)
(180, 82)
(161, 82)
(133, 83)
(106, 78)
(87, 76)
(67, 72)
(54, 69)
(50, 70)
(40, 63)
(49, 65)
(55, 62)
(67, 62)
(84, 61)
(97, 59)
(113, 58)
(129, 59)
(145, 57)
(159, 60)
(168, 63)
(186, 65)
(192, 66)
(207, 69)
(213, 71)
(224, 83)
(231, 92)
(234, 123)
(247, 139)
(248, 176)
(261, 199)
(257, 162)
(257, 147)
(253, 137)
(266, 124)
(272, 120)
(279, 137)
(280, 148)
(286, 169)
(290, 208)
(297, 177)
(297, 162)
(308, 151)
(310, 151)
(316, 155)
(320, 164)
(324, 184)
(336, 205)
(328, 177)
(343, 172)
(340, 169)
(349, 177)
(359, 191)
(366, 207)
(375, 191)
(380, 186)
(386, 188)
(390, 205)
(395, 206)
(404, 197)
(406, 195)
(415, 208)
(423, 208)
(426, 207)
(432, 210)
(440, 209)
(447, 214)
(456, 213)
(460, 215)
(467, 218)
(474, 214)
(484, 213)
(484, 213)
(492, 215)
(501, 214)
(509, 216)
(510, 216)
(520, 214)
(526, 214)
(533, 214)
(534, 216)
(522, 219)
(507, 219)
(497, 222)
(472, 219)
(446, 219)
(404, 217)
(355, 210)
(304, 198)
(243, 178)
(187, 158)
(139, 130)
(95, 96)
(44, 50)
(20, 21)
(286, 63)
(-1, -1)
(286, 63)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(284, 62)
(286, 63)
(284, 62)
(284, 62)
(-1, -1)
(285, 63)
(286, 62)
(284, 62)
(-1, -1)
(285, 64)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(285, 64)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(284, 62)
(284, 62)
(285, 63)
(-1, -1)
(285, 62)
(285, 63)
(282, 64)
(283, 64)
(283, 64)
(284, 65)
(282, 64)
(282, 64)
(283, 64)
(282, 64)
(-1, -1)
(284, 62)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(284, 63)
(283, 64)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(286, 64)
(-1, -1)
(-1, -1)
(-1, -1)
(286, 64)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(285, 63)
(441, 100)
(417, 211)
(400, 115)
(383, 49)
(287, 62)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(283, 64)
(283, 64)
(239, 20)
(221, 72)
(215, 135)
(202, 196)
(197, 146)
(187, 109)
(180, 66)
(168, 37)
(160, 25)
(148, 17)
(141, 14)
(135, 20)
(124, 35)
(120, 57)
(115, 99)
(113, 143)
(101, 190)
(101, 187)
(96, 168)
(80, 140)
(76, 130)
(67, 115)
(63, 115)
(57, 122)
(52, 135)
(48, 157)
(44, 180)
(35, 210)
(29, 188)
(27, 172)
(26, 171)
(25, 155)
