(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(282, 65)
(282, 65)
(-1, -1)
(283, 65)
(283, 65)
(283, 64)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(283, 65)
(282, 65)
(-1, -1)
(282, 65)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(283, 64)
(283, 65)
(283, 65)
(283, 65)
(-1, -1)
(282, 65)
(283, 65)
(-1, -1)
(282, 65)
(284, 65)
(-1, -1)
(282, 65)
(282, 65)
(283, 65)
(282, 65)
(282, 65)
(282, 65)
(283, 64)
(283, 64)
(283, 64)
(285, 63)
(-1, -1)
(-1, -1)
(-1, -1)
(284, 64)
(283, 64)
(283, 65)
(284, 65)
(282, 65)
(283, 64)
(282, 65)
(283, 65)
(283, 65)
(283, 64)
(-1, -1)
(283, 65)
(283, 64)
(283, 64)
(283, 64)
(283, 64)
(285, 63)
(285, 63)
(282, 64)
(283, 64)
(283, 64)
(283, 64)
(285, 63)
(285, 63)
(285, 63)
(285, 63)
(285, 63)
(285, 63)
(286, 64)
(282, 64)
(284, 64)
(283, 64)
(284, 64)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(282, 65)
(-1, -1)
(283, 64)
(284, 65)
(-1, -1)
(-1, -1)
(-1, -1)
(284, 65)
(284, 65)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(283, 64)
(285, 63)
(283, 64)
(282, 64)
(283, 64)
(283, 64)
(283, 64)
(282, 65)
(282, 64)
(-1, -1)
(285, 62)
(-1, -1)
(427, 50)
(-1, -1)
(-1, -1)
(-1, -1)
(285, 62)
(285, 62)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(282, 64)
(283, 65)
(-1, -1)
(283, 64)
(286, 64)
(283, 64)
(282, 65)
(283, 64)
(282, 64)
(283, 64)
(282, 64)
(282, 65)
(283, 65)
(283, 64)
(282, 64)
(282, 64)
(282, 64)
(283, 64)
(283, 64)
(283, 64)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(282, 64)
(283, 65)
(-1, -1)
(282, 64)
(283, 64)
(285, 63)
(286, 63)
(282, 64)
(-1, -1)
(283, 64)
(283, 64)
(283, 64)
(283, 64)
(283, 64)
(283, 64)
(283, 64)
(285, 64)
(283, 64)
(283, 65)
(283, 65)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(283, 64)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(284, 64)
(-1, -1)
(-1, -1)
(285, 63)
(-1, -1)
(284, 63)
(285, 64)
(-1, -1)
(-1, -1)
(282, 65)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(285, 63)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(286, 63)
(-1, -1)
(284, 65)
(282, 65)
(282, 65)
(283, 65)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(282, 64)
(-1, -1)
(-1, -1)
(-1, -1)
(282, 64)
(-1, -1)
(-1, -1)
(283, 64)
(282, 65)
(283, 64)
(283, 64)
(282, 64)
(283, 64)
(283, 65)
(283, 65)
(283, 64)
(283, 65)
(283, 64)
(283, 65)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(286, 63)
(282, 64)
(283, 64)
(283, 64)
(-1, -1)
(283, 64)
(282, 65)
(284, 65)
(283, 64)
(282, 65)
(283, 64)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(285, 62)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(285, 62)
(-1, -1)
(283, 64)
(283, 64)
(282, 65)
(282, 64)
(282, 65)
(282, 65)
(282, 65)
(-1, -1)
(284, 65)
(284, 65)
(284, 65)
(285, 63)
(284, 64)
(-1, -1)
(-1, -1)
(285, 63)
(285, 63)
(285, 63)
(284, 63)
(283, 64)
(282, 65)
(-1, -1)
(-1, -1)
(283, 64)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(285, 63)
(285, 63)
(286, 64)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(283, 64)
(283, 64)
(285, 63)
(283, 64)
(282, 64)
(284, 65)
(283, 64)
(282, 65)
(-1, -1)
(283, 65)
(283, 65)
(284, 65)
(283, 65)
(281, 64)
(283, 65)
(283, 65)
(282, 65)
(282, 64)
(283, 65)
(281, 65)
(284, 65)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(284, 64)
(282, 64)
(283, 64)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(285, 62)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(282, 64)
(-1, -1)
(281, 64)
(282, 65)
(281, 65)
(281, 64)
(283, 65)
(282, 65)
(-1, -1)
(282, 65)
(282, 65)
(281, 65)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(284, 62)
(-1, -1)
(-1, -1)
(285, 62)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(284, 65)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(286, 63)
(285, 63)
(285, 63)
(283, 64)
(282, 64)
(283, 64)
(285, 63)
(286, 64)
(284, 64)
(-1, -1)
(283, 65)
(-1, -1)
(283, 65)
(-1, -1)
(282, 65)
